,adult.smoking.value_2014,adult.smoking.value_2015,adult.smoking.value_2016,adult.smoking.value_2017,children.in.poverty.value_2017,diabetes.value_2014,diabetes.value_2015,diabetes.value_2016,diabetes.value_2017,drug.overdose.deaths.value_2016,drug.overdose.deaths.value_2017,drug.poisoning.deaths.value_2014,drug.poisoning.deaths.value_2015,excessive.drinking.value_2016,excessive.drinking.value_2017,firearm.fatalities.value_2017,frequent.mental.distress.value_2017,frequent.physical.distress.value_2017,injury.deaths.value_2014,injury.deaths.value_2015,injury.deaths.value_2016,injury.deaths.value_2017,mammography.screening.value_2014,mammography.screening.value_2015,median.household.income.value_2016,median.household.income.value_2017,motor.vehicle.crash.deaths.value_2014,motor.vehicle.crash.deaths.value_2015,motor.vehicle.crash.deaths.value_2016,motor.vehicle.crash.deaths.value_2017,physical.inactivity.value_2014,physical.inactivity.value_2015,physical.inactivity.value_2016,physical.inactivity.value_2017,poor.mental.health.days.value_2014,poor.mental.health.days.value_2015,poor.mental.health.days.value_2016,poor.mental.health.days.value_2017,poor.or.fair.health.value_2014,poor.or.fair.health.value_2015,poor.or.fair.health.value_2016,poor.physical.health.days.value_2014,poor.physical.health.days.value_2015,poor.physical.health.days.value_2016,poor.physical.health.days.value_2017,premature.age.adjusted.mortality.value_2014,premature.age.adjusted.mortality.value_2015,premature.age.adjusted.mortality.value_2016,premature.age.adjusted.mortality.value_2017,premature.death.value_2014,premature.death.value_2015,premature.death.value_2016,premature.death.value_2017,preventable.hospital.stays.value_2014,preventable.hospital.stays.value_2015,preventable.hospital.stays.value_2016,preventable.hospital.stays.value_2017,some.college.value_2014,some.college.value_2015,some.college.value_2016,some.college.value_2017,unemployment.value_2017
47,0.231,0.231,0.218,0.216,0.311,0.141,0.132,0.145,0.153,11.06,10.69,9.05,10.25,0.117,0.127,21.0,0.15,0.15,76.0,75.9,78.4,85.8,0.57,0.57,39999.0,37911.0,23.67,23.29,25.07,25.71,0.36,0.367,0.341,0.336,5.1,5.1,4.9,4.7,0.299,0.299,0.249,5.6,5.6,5.2,4.7,533.5,524.7,559.2,558.6,11323.0,10790.0,11677.0,11205.0,96.36,94.61,84.48,72.07,0.461,0.463,0.445,0.471,0.066
48,0.267,0.267,0.208,0.178976716418,0.223788059701,0.14,0.141,0.143,0.110588656716,9.71,18.0768537313,7.6,7.23,0.126,0.168248358209,13.0742331288,0.118764179104,0.118531343284,69.8,71.2,71.3,76.4804776119,0.63,0.62,36779.0,,23.14,23.06,20.65,15.3734369396,0.321,0.308,0.322,0.251965970149,5.2,5.2,4.7,3.88,0.265,0.265,0.241,5.8,5.8,5.0,3.95426865672,459.1,453.3,466.5,391.008661888,9864.0,9350.0,9954.0,,77.64,71.1,65.59,56.7150089659,0.446,0.459,0.472,0.586505074627,0.0567134328358
49,0.217,0.217,0.204,0.197,0.251,0.105,0.107,0.105,0.123,14.63,13.84,13.19,14.96,0.154,0.154,13.0,0.14,0.13,73.0,68.5,65.4,61.0,0.7,0.69,46892.0,47868.0,19.4,17.95,16.22,14.82,0.285,0.279,0.282,0.262,4.1,4.1,4.5,4.5,0.176,0.176,0.2,4.3,4.3,4.5,4.5,457.3,441.6,437.4,430.3,9446.0,8828.0,8554.0,8286.0,79.76,81.43,71.81,67.88,0.611,0.616,0.621,0.625,0.055
50,0.277,0.277,0.218,0.207,0.311,0.151,0.15,0.13,0.167,35.91,29.99,32.61,40.98,0.128,0.116,18.0,0.15,0.14,141.4,142.6,138.9,127.1,0.65,0.66,37245.0,37305.0,37.03,38.0,34.98,29.09,0.384,0.358,0.338,0.305,6.5,6.5,5.0,5.0,0.35,0.35,0.223,6.5,6.5,5.0,4.9,634.5,653.8,673.8,680.8,14300.0,14814.0,14857.0,14548.0,85.63,82.42,72.86,70.18,0.515,0.518,0.532,0.526,0.072
51,0.228,0.228,0.184287377451,0.178976716418,0.223788059701,0.121,0.128,0.106286151961,0.110588656716,17.1416605392,18.0768537313,8.1,10.47,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,108.5,114.5,73.10625,76.4804776119,0.54,0.55,,,38.78,39.54,16.2010729614,15.3734369396,0.351,0.333,0.262983455882,0.251965970149,6.5,6.5,3.79540441176,3.88,0.211,0.211,0.167535539216,4.6,4.6,3.85306372549,3.95426865672,544.5,557.3,384.387438725,391.008661888,12621.0,12199.0,,,160.06,189.43,60.6736134969,56.7150089659,0.456,0.491,0.582615196078,0.586505074627,0.0567134328358
52,0.208,0.208,0.199,0.191,0.145,0.068,0.069,0.077,0.069,16.25,15.88,13.69,14.78,0.217,0.221,20.0,0.11,0.1,80.7,81.3,80.3,83.2,0.55,0.56,70898.0,73391.0,10.8,9.56,8.92,8.48,0.222,0.201,0.203,0.186,2.9,2.9,3.0,3.4,0.132,0.132,0.132,3.5,3.5,3.4,3.5,351.9,348.1,345.3,347.0,7455.0,7321.0,7366.0,7403.0,53.12,46.68,40.14,35.99,0.656,0.658,0.659,0.657,0.065
53,0.157,0.157,0.16,0.153,0.124,0.07,0.07,0.071,0.07,18.77,18.43,15.37,17.08,0.233,0.228,17.0,0.1,0.09,66.0,68.7,68.7,73.6,0.56,0.56,75200.0,77791.0,8.57,7.45,7.08,6.85,0.205,0.18,0.182,0.165,3.0,3.0,2.8,3.3,0.125,0.125,0.12,3.3,3.3,3.0,3.4,339.6,338.1,342.9,344.2,6827.0,6856.0,7123.0,7159.0,43.8,39.86,33.81,27.49,0.703,0.71,0.706,0.703,0.05
54,0.194,0.194,0.162,0.163,0.101,0.061,0.057,0.058,0.055,13.0,13.03,12.29,11.48,0.23,0.227,19.0,0.09,0.09,63.4,60.6,62.5,69.2,0.57,0.6,67801.0,70881.0,11.68,10.73,10.13,9.98,0.225,0.202,0.197,0.18,3.0,3.0,2.7,3.1,0.11,0.11,0.11,3.5,3.5,3.2,3.1,298.0,304.7,302.7,311.6,5740.0,5862.0,6211.0,6604.0,32.73,29.53,21.67,18.38,0.691,0.698,0.72,0.731,0.054
55,0.175,0.175,0.171,0.159,0.101,0.063,0.066,0.071,0.059,19.46,20.45,12.91,15.49,0.23,0.224,12.0,0.09,0.09,65.9,65.2,63.9,70.8,0.67,0.62,80835.0,82892.0,6.92,5.92,4.97,4.9,0.17,0.158,0.163,0.142,3.0,3.0,2.8,3.2,0.115,0.115,0.099,3.5,3.5,2.8,3.3,286.0,292.9,294.5,307.1,5867.0,6418.0,6392.0,5825.0,48.23,39.41,29.98,28.78,0.748,0.749,0.742,0.751,0.046
56,0.212,0.212,0.195,0.184,0.14,0.067,0.066,0.08,0.072,17.49,19.69,17.19,15.94,0.237,0.213,27.0,0.1,0.1,90.6,97.1,90.9,92.0,0.54,0.56,62532.0,62025.0,18.53,17.51,15.49,12.37,0.237,0.217,0.237,0.203,3.0,3.0,2.9,3.3,0.137,0.137,0.125,3.6,3.6,3.3,3.7,385.4,332.4,318.1,343.2,8656.0,6917.0,6748.0,7402.0,51.5,41.31,44.26,39.12,0.608,0.621,0.611,0.602,0.078
57,0.214911927529,0.225,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.076,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,12.73,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,83.0,73.10625,76.4804776119,0.614020368574,0.6,,,19.8323091881,18.4459531616,16.2010729614,15.3734369396,0.272426634383,0.207,0.262983455882,0.251965970149,3.72670807453,3.2,3.79540441176,3.88,0.176672213817,0.144,0.167535539216,3.97711864407,3.6,3.85306372549,3.95426865672,393.981646489,389.6,384.387438725,391.008661888,,7269.0,,,75.3285714286,50.92,60.6736134969,56.7150089659,0.557682324455,0.604,0.582615196078,0.586505074627,0.0567134328358
58,0.214911927529,0.198,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.063,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,10.55,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,62.8,73.10625,76.4804776119,0.614020368574,0.57,,,19.8323091881,18.4459531616,16.2010729614,15.3734369396,0.272426634383,0.212,0.262983455882,0.251965970149,3.72670807453,2.1,3.79540441176,3.88,0.176672213817,0.132,0.167535539216,3.97711864407,2.8,3.85306372549,3.95426865672,393.981646489,291.2,384.387438725,391.008661888,,6075.0,,,75.3285714286,67.31,60.6736134969,56.7150089659,0.557682324455,0.659,0.582615196078,0.586505074627,0.0567134328358
59,0.262,0.262,0.212,0.172,0.118,0.068,0.078,0.074,0.082,19.16,15.3,16.28,18.98,0.215,0.205,19.0,0.1,0.1,79.5,79.9,81.0,82.1,0.59,0.59,73981.0,76601.0,14.69,11.22,11.57,11.28,0.247,0.223,0.218,0.201,3.3,3.3,3.0,3.3,0.133,0.133,0.121,3.7,3.7,3.2,3.6,338.5,356.0,351.0,339.3,6519.0,6983.0,6942.0,7055.0,55.06,55.5,44.82,42.06,0.612,0.613,0.611,0.604,0.078
60,0.213,0.21522557122,0.184287377451,0.178976716418,0.223788059701,0.075,0.109341247672,0.106286151961,0.110588656716,17.1416605392,18.0768537313,19.25,14.1665968343,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,108.0,74.629981378,73.10625,76.4804776119,0.64,0.613446828358,,,19.8323091881,18.4459531616,16.2010729614,15.3734369396,0.187,0.265077281192,0.262983455882,0.251965970149,2.5,3.71510755378,3.79540441176,3.88,0.11,0.176679006332,0.167535539216,3.1,3.97014423077,3.85306372549,3.95426865672,336.9,390.246741155,384.387438725,391.008661888,7377.0,,,,64.9,69.110564629,60.6736134969,56.7150089659,0.695,0.562438547486,0.582615196078,0.586505074627,0.0567134328358
61,0.166,0.166,0.165,0.14,0.247,0.085,0.089,0.096,0.096,17.91,18.36,14.72,15.71,0.166,0.16,14.0,0.11,0.12,75.6,72.8,73.9,75.8,0.64,0.64,50036.0,51473.0,16.13,14.1,12.92,12.15,0.207,0.204,0.206,0.194,3.4,3.4,3.7,3.9,0.156,0.156,0.187,3.5,3.5,3.9,3.8,325.3,320.3,321.0,324.0,6850.0,6714.0,6753.0,6788.0,51.37,45.18,40.06,36.97,0.617,0.621,0.624,0.626,0.061
62,0.184,0.184,0.256,0.296,0.447,0.149,0.151,0.166,0.144,5.99,8.36,9.83,7.04,0.146,0.154,17.0,0.19,0.21,171.0,170.4,173.0,186.0,0.36,0.32,32366.0,31072.0,59.42,58.35,58.85,60.59,0.237,0.223,0.218,0.214,4.3,4.3,5.3,5.8,0.203,0.203,0.295,3.8,3.8,5.7,6.2,532.8,547.8,535.0,570.8,14039.0,14350.0,14320.0,14480.0,109.96,91.79,88.71,83.9,0.449,0.462,0.475,0.478,0.134
63,0.217,0.217,0.16,0.165,0.257,0.09,0.096,0.11,0.103,14.91,17.74,13.74,14.27,0.149,0.153,19.0,0.11,0.12,81.3,77.3,75.9,77.5,0.54,0.54,45025.0,43451.0,22.46,18.87,16.2,13.4,0.234,0.214,0.23,0.209,3.8,3.8,3.9,3.7,0.187,0.187,0.191,4.2,4.2,4.1,4.0,353.5,355.9,351.8,363.5,7828.0,7412.0,7159.0,7380.0,63.38,52.92,53.81,48.59,0.635,0.642,0.652,0.655,0.074
64,0.152,0.152,0.198,0.183,0.207,0.073,0.074,0.088,0.076,13.65,17.18,9.88,10.65,0.192,0.194,14.0,0.13,0.13,90.3,94.3,97.8,97.0,0.47,0.51,48653.0,51955.0,28.54,27.33,26.35,24.06,0.168,0.159,0.163,0.142,3.1,3.1,4.0,4.5,0.128,0.128,0.159,3.1,3.1,3.8,4.3,325.4,324.5,323.7,324.1,7342.0,7744.0,7715.0,7410.0,55.11,43.07,35.29,38.88,0.677,0.678,0.679,0.69,0.066
65,0.244,0.244,0.18,0.179,0.366,0.112,0.123,0.124,0.112,25.74,31.38,16.78,18.51,0.131,0.141,20.0,0.13,0.13,114.9,106.4,112.9,127.6,0.63,0.59,37677.0,41346.0,31.4,26.83,27.33,26.83,0.259,0.252,0.258,0.245,5.5,5.5,4.1,4.3,0.214,0.214,0.194,4.6,4.6,4.3,4.1,453.0,454.1,477.9,525.3,10843.0,10899.0,11630.0,11808.0,64.9,64.13,56.63,49.18,0.453,0.477,0.464,0.495,0.08
66,0.163,0.163,0.184,0.192,0.269,0.108,0.105,0.105,0.103,21.27,19.45,12.61,16.48,0.172,0.168,13.0,0.13,0.14,77.7,74.2,70.7,76.2,0.45,0.45,46046.0,44169.0,21.55,16.48,11.6,9.53,0.259,0.242,0.234,0.246,4.3,4.3,3.8,4.3,0.19,0.19,0.196,4.3,4.3,4.1,4.4,391.3,372.3,382.9,364.1,8077.0,7350.0,7707.0,7784.0,61.03,56.83,39.44,36.08,0.5,0.492,0.492,0.501,0.074
67,0.185,0.185,0.184287377451,0.154,0.369,0.134,0.134,0.106286151961,0.148,17.1416605392,23.06,20.96,16.03,0.167385416667,0.125,29.0,0.13,0.14,129.4,112.5,73.10625,126.2,0.5,0.46,,34835.0,41.22,42.52,16.2010729614,30.9,0.318,0.307,0.262983455882,0.304,5.2,5.2,3.79540441176,4.3,0.22,0.22,0.167535539216,5.3,5.3,3.85306372549,4.4,487.6,501.9,384.387438725,557.2,12621.0,13462.0,,14815.0,68.36,48.47,60.6736134969,50.36,0.39,0.373,0.582615196078,0.346,0.076
68,0.158,0.158,0.151,0.13,0.23,0.08,0.082,0.089,0.09,16.86,17.18,14.41,15.33,0.171,0.163,13.0,0.11,0.11,70.2,66.3,66.4,67.7,0.66,0.66,53929.0,56017.0,13.24,11.28,10.09,9.63,0.196,0.196,0.196,0.182,3.2,3.2,3.4,3.6,0.147,0.147,0.153,3.2,3.2,3.5,3.6,303.5,295.1,295.1,297.7,6247.0,6053.0,6082.0,6136.0,49.71,43.24,38.01,33.44,0.633,0.637,0.639,0.643,0.052
69,0.269,0.269,0.2,0.188,0.298,0.12,0.116,0.122,0.128,30.51,29.78,18.46,23.33,0.151,0.142,24.0,0.12,0.12,98.3,104.2,110.4,116.1,0.61,0.6,37704.0,40360.0,21.46,19.83,18.46,18.21,0.316,0.307,0.317,0.302,4.4,4.4,4.0,4.3,0.203,0.203,0.193,4.4,4.4,4.1,4.3,471.8,486.3,498.7,501.7,9828.0,10462.0,10589.0,10596.0,70.72,63.35,62.42,56.01,0.491,0.483,0.495,0.477,0.08
70,0.168,0.168,0.234,0.237,0.367,0.116,0.123,0.138,0.131,23.25,21.62,13.2,15.21,0.146,0.146,17.0,0.17,0.17,131.4,132.6,137.3,139.7,0.49,0.51,35457.0,37658.0,44.33,38.55,36.33,34.25,0.24,0.239,0.241,0.243,3.7,3.7,4.6,5.3,0.175,0.175,0.215,4.1,4.1,4.7,5.4,465.4,474.6,485.2,473.6,11848.0,12512.0,12609.0,12283.0,63.05,60.07,49.62,48.21,0.508,0.493,0.504,0.509,0.097
71,0.156,0.156,0.146,0.134,0.277,0.079,0.085,0.094,0.088,21.78,22.25,18.01,18.61,0.162,0.161,15.0,0.12,0.11,75.6,73.8,76.5,78.7,0.69,0.7,45871.0,47107.0,14.17,12.69,12.0,10.89,0.198,0.189,0.181,0.173,3.5,3.5,3.7,3.9,0.144,0.144,0.161,3.7,3.7,3.5,3.5,342.7,338.0,337.4,341.0,7390.0,7142.0,7155.0,7136.0,41.1,35.94,30.51,31.11,0.644,0.652,0.657,0.657,0.056
72,0.173,0.173,0.17,0.16,0.216,0.104,0.116,0.106,0.123,11.03,11.94,11.56,11.71,0.162,0.163,12.0,0.12,0.12,67.5,63.7,64.4,62.6,0.66,0.62,49876.0,50888.0,19.73,16.98,14.64,13.4,0.23,0.236,0.261,0.245,3.5,3.5,3.6,4.1,0.17,0.17,0.182,3.5,3.5,3.9,3.7,306.3,305.6,302.9,307.3,6588.0,6430.0,6425.0,6476.0,64.61,64.8,48.64,43.53,0.558,0.559,0.552,0.548,0.063
73,0.173,0.173,0.184287377451,0.159,0.367,0.064,0.067,0.106286151961,0.08,17.1416605392,8.58,6.99,6.15,0.167385416667,0.132,7.0,0.13,0.15,49.5,48.8,73.10625,45.1,0.52,0.53,,34893.0,16.2,14.45,16.2010729614,13.66,0.189,0.178,0.262983455882,0.177,2.9,2.9,3.79540441176,4.2,0.178,0.178,0.167535539216,2.8,2.8,3.85306372549,4.6,246.1,232.2,384.387438725,218.2,5135.0,4806.0,,4870.0,31.63,26.57,60.6736134969,20.0,0.461,0.483,0.582615196078,0.546,0.115
74,0.193,0.193,0.147,0.144,0.234,0.093,0.101,0.104,0.105,29.38,27.43,18.4,21.21,0.152,0.153,24.0,0.11,0.11,98.2,104.2,109.7,120.0,0.68,0.68,44145.0,47220.0,20.15,16.59,15.66,15.04,0.211,0.196,0.202,0.204,4.1,4.1,3.6,3.9,0.177,0.177,0.141,4.2,4.2,3.6,3.7,336.4,346.1,360.0,372.0,7372.0,7737.0,8236.0,8600.0,30.69,28.07,25.22,26.22,0.603,0.61,0.606,0.596,0.056
75,0.14,0.14,0.149,0.148,0.308,0.097,0.102,0.124,0.126,15.72,15.28,9.05,11.16,0.159,0.154,11.0,0.13,0.14,55.2,51.9,52.9,58.6,0.64,0.64,39700.0,40426.0,13.58,12.79,12.55,11.72,0.251,0.251,0.276,0.268,3.1,3.1,3.9,4.1,0.226,0.226,0.235,4.0,4.0,4.1,4.4,287.3,297.2,298.5,301.9,5843.0,5854.0,5951.0,6060.0,59.32,55.05,51.09,51.35,0.538,0.545,0.543,0.547,0.218
76,0.224,0.224,0.247,0.249,0.264,0.115,0.117,0.118,0.124,11.81,11.98,10.79,11.73,0.143,0.153,17.0,0.15,0.14,77.2,77.5,76.5,77.6,0.58,0.58,41335.0,42046.0,22.98,21.24,20.15,19.04,0.309,0.305,0.315,0.309,3.9,3.9,4.4,4.8,0.194,0.194,0.225,4.1,4.1,4.7,4.7,449.1,442.8,446.0,453.3,9290.0,9068.0,9099.0,9151.0,77.0,71.6,65.86,61.95,0.543,0.547,0.553,0.561,0.052
77,0.299,0.299,0.184287377451,0.178976716418,0.223788059701,0.119,0.134,0.106286151961,0.110588656716,17.1416605392,18.0768537313,8.94,11.7,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,94.9,100.8,73.10625,76.4804776119,0.54,0.56,,,33.21,33.15,16.2010729614,15.3734369396,0.374,0.333,0.262983455882,0.251965970149,3.0,3.0,3.79540441176,3.88,0.252,0.252,0.167535539216,4.2,4.2,3.85306372549,3.95426865672,500.3,512.4,384.387438725,391.008661888,10381.0,10281.0,,,90.95,80.19,60.6736134969,56.7150089659,0.453,0.468,0.582615196078,0.586505074627,0.0567134328358
78,0.239,0.239,0.201,0.19,0.285,0.108,0.122,0.141,0.16,21.98,22.79,13.62,13.47,0.13,0.119,22.0,0.12,0.13,99.1,98.9,100.2,104.2,0.69,0.69,37873.0,36902.0,27.25,24.18,19.34,20.1,0.309,0.298,0.316,0.335,4.1,4.1,4.2,4.0,0.175,0.175,0.182,3.8,3.8,4.7,4.5,440.9,437.4,455.1,448.3,9680.0,10363.0,10540.0,9666.0,81.67,78.02,56.17,50.35,0.572,0.604,0.607,0.588,0.057
79,0.168,0.168,0.187,0.163,0.153,0.087,0.094,0.094,0.096,12.22,12.89,10.96,12.14,0.155,0.162,10.0,0.12,0.11,59.2,60.0,57.8,59.0,0.63,0.62,57408.0,60294.0,15.84,15.32,13.23,11.12,0.266,0.246,0.248,0.249,3.0,3.0,3.9,3.7,0.125,0.125,0.171,3.2,3.2,4.0,3.7,326.6,328.8,321.2,319.1,6504.0,6466.0,6172.0,6048.0,56.23,57.69,49.45,41.16,0.579,0.583,0.595,0.593,0.039
80,0.146,0.146,0.217,0.192,0.251,0.118,0.119,0.115,0.124,11.62,14.31,13.78,15.51,0.145,0.133,22.0,0.13,0.13,88.8,79.4,77.6,82.2,0.54,0.57,39779.0,40909.0,24.02,24.04,21.6,19.62,0.33,0.31,0.328,0.34,4.0,4.0,4.3,4.2,0.168,0.168,0.187,3.8,3.8,4.5,4.7,421.6,381.2,397.5,425.6,8359.0,7392.0,8079.0,8575.0,85.11,78.39,55.89,41.01,0.54,0.541,0.548,0.582,0.051
81,0.239,0.239,0.202,0.189,0.277,0.114,0.113,0.129,0.13,18.04,16.82,16.56,21.07,0.137,0.125,20.0,0.13,0.14,100.2,110.6,106.9,103.3,0.57,0.57,36964.0,37587.0,28.31,28.97,25.65,26.43,0.305,0.295,0.33,0.308,4.1,4.1,4.2,4.2,0.178,0.178,0.218,4.1,4.1,4.6,4.6,392.4,413.8,421.5,400.8,9288.0,9702.0,9846.0,8797.0,52.75,56.21,47.74,51.96,0.44,0.446,0.439,0.435,0.048
82,0.214911927529,0.119,0.184287377451,0.178976716418,0.223788059701,0.106743341404,0.119,0.106286151961,0.110588656716,17.1416605392,18.0768537313,12.9719322034,6.2,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,73.9515254237,86.8,73.10625,76.4804776119,0.614020368574,0.58,,,19.8323091881,22.33,16.2010729614,15.3734369396,0.272426634383,0.305,0.262983455882,0.251965970149,3.72670807453,2.6,3.79540441176,3.88,0.176672213817,0.219,0.167535539216,3.97711864407,4.0,3.85306372549,3.95426865672,393.981646489,509.9,384.387438725,391.008661888,,10413.0,,,75.3285714286,53.14,60.6736134969,56.7150089659,0.557682324455,0.588,0.582615196078,0.586505074627,0.0567134328358
83,0.214911927529,0.21522557122,0.184287377451,0.21,0.279,0.106743341404,0.109341247672,0.106286151961,0.111,17.1416605392,26.3,12.9719322034,14.1665968343,0.167385416667,0.131,18.0,0.13,0.14,73.9515254237,74.629981378,73.10625,107.5,0.614020368574,0.613446828358,,35324.0,19.8323091881,18.4459531616,16.2010729614,32.01,0.272426634383,0.265077281192,0.262983455882,0.364,3.72670807453,3.71510755378,3.79540441176,4.4,0.176672213817,0.176679006332,0.167535539216,3.97711864407,3.97014423077,3.85306372549,4.9,393.981646489,390.246741155,384.387438725,580.7,,,,10693.0,75.3285714286,69.110564629,60.6736134969,87.02,0.557682324455,0.562438547486,0.582615196078,0.431,0.069
84,0.284,0.284,0.184287377451,0.178976716418,0.223788059701,0.129,0.146,0.106286151961,0.110588656716,17.1416605392,18.0768537313,10.07,12.21,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,88.0,95.2,73.10625,76.4804776119,0.63,0.62,,,35.25,36.08,16.2010729614,15.3734369396,0.308,0.332,0.262983455882,0.251965970149,4.5,4.5,3.79540441176,3.88,0.241,0.241,0.167535539216,5.5,5.5,3.85306372549,3.95426865672,435.7,426.3,384.387438725,391.008661888,9823.0,9167.0,,,57.42,43.86,60.6736134969,56.7150089659,0.516,0.514,0.582615196078,0.586505074627,0.0567134328358
85,0.159,0.159,0.184287377451,0.205,0.328,0.127,0.13,0.106286151961,0.129,17.1416605392,15.23,6.9,6.37,0.167385416667,0.126,17.0,0.14,0.15,74.3,84.7,73.10625,95.8,0.54,0.51,,38057.0,21.26,22.0,16.2010729614,25.84,0.304,0.313,0.262983455882,0.355,4.6,4.6,3.79540441176,4.4,0.24,0.24,0.167535539216,3.8,3.8,3.85306372549,5.0,507.7,530.0,384.387438725,522.0,10652.0,10386.0,,10160.0,88.77,60.54,60.6736134969,73.31,0.565,0.565,0.582615196078,0.572,0.068
86,0.277,0.277,0.184287377451,0.178976716418,0.223788059701,0.129,0.133,0.106286151961,0.110588656716,17.1416605392,18.0768537313,15.7,18.94,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,107.3,116.9,73.10625,76.4804776119,0.51,0.53,,,25.94,27.73,16.2010729614,15.3734369396,0.294,0.331,0.262983455882,0.251965970149,6.2,6.2,3.79540441176,3.88,0.227,0.227,0.167535539216,4.9,4.9,3.85306372549,3.95426865672,494.4,492.4,384.387438725,391.008661888,11272.0,10864.0,,,68.62,51.22,60.6736134969,56.7150089659,0.504,0.501,0.582615196078,0.586505074627,0.0567134328358
87,0.183,0.183,0.241,0.208,0.243,0.115,0.119,0.101,0.131,11.85,12.97,13.12,14.15,0.16,0.152,14.0,0.13,0.13,79.1,71.6,67.8,67.3,0.6,0.62,42851.0,42460.0,23.9,21.37,18.78,17.47,0.341,0.336,0.338,0.308,3.5,3.5,4.3,4.2,0.176,0.176,0.215,3.9,3.9,4.6,4.5,436.0,428.9,438.7,439.2,8849.0,8571.0,8698.0,8710.0,69.2,64.98,58.5,63.23,0.565,0.584,0.605,0.619,0.046
88,0.222,0.222,0.215,0.208,0.225,0.102,0.107,0.111,0.114,16.73,18.37,20.79,22.21,0.149,0.139,17.0,0.13,0.14,66.5,75.9,76.7,77.0,0.63,0.57,43466.0,46545.0,17.92,15.2,13.71,13.64,0.328,0.325,0.328,0.282,4.4,4.4,4.3,4.3,0.2,0.2,0.201,3.9,3.9,4.6,5.0,463.4,459.4,462.4,452.5,9795.0,9902.0,9819.0,9195.0,85.48,75.76,82.55,67.43,0.504,0.503,0.52,0.539,0.054
89,0.236,0.236,0.261,0.235,0.373,0.14,0.155,0.139,0.158,7.37,8.09,7.63,7.91,0.128,0.115,17.0,0.14,0.15,68.3,62.0,65.4,69.5,0.58,0.58,35455.0,37371.0,19.5,19.78,18.68,17.11,0.326,0.336,0.344,0.339,4.2,4.2,4.6,4.4,0.208,0.208,0.259,5.0,5.0,5.2,5.2,615.0,595.6,593.4,581.9,13082.0,12604.0,12332.0,11955.0,95.43,65.49,59.35,44.63,0.519,0.513,0.485,0.512,0.064
90,0.338,0.338,0.184287377451,0.178976716418,0.223788059701,0.13,0.125,0.106286151961,0.110588656716,17.1416605392,18.0768537313,8.57,10.3,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,79.3,89.4,73.10625,76.4804776119,0.46,0.47,,,30.37,31.7,16.2010729614,15.3734369396,0.347,0.356,0.262983455882,0.251965970149,4.5,4.5,3.79540441176,3.88,0.21,0.21,0.167535539216,4.4,4.4,3.85306372549,3.95426865672,498.8,584.6,384.387438725,391.008661888,10713.0,12259.0,,,106.3,104.21,60.6736134969,56.7150089659,0.384,0.362,0.582615196078,0.586505074627,0.0567134328358
91,0.181,0.181,0.184287377451,0.178976716418,0.223788059701,0.126,0.134,0.106286151961,0.110588656716,17.1416605392,18.0768537313,13.08,10.01,0.167385416667,0.168248358209,13.0742331288,0.118764179104,0.118531343284,82.0,69.0,73.10625,76.4804776119,0.57,0.54,,,30.78,25.4,16.2010729614,15.3734369396,0.329,0.32,0.262983455882,0.251965970149,4.7,4.7,3.79540441176,3.88,0.193,0.193,0.167535539216,4.5,4.5,3.85306372549,3.95426865672,460.1,425.3,384.387438725,391.008661888,9634.0,8889.0,,,131.49,114.47,60.6736134969,56.7150089659,0.573,0.547,0.582615196078,0.586505074627,0.0567134328358
92,0.18,0.18,0.217,0.184,0.17,0.104,0.106,0.09,0.112,11.14,9.67,10.05,12.11,0.171,0.164,11.0,0.12,0.12,62.5,61.0,58.2,61.5,0.62,0.58,51436.0,51157.0,19.01,14.82,14.25,13.4,0.292,0.289,0.303,0.311,3.5,3.5,4.0,3.9,0.173,0.173,0.194,4.0,4.0,4.3,4.1,364.2,373.3,374.3,385.3,7296.0,7559.0,7438.0,7794.0,51.42,53.63,51.34,39.08,0.633,0.656,0.644,0.67,0.048
93,0.277,0.277,0.229,0.178976716418,0.223788059701,0.121,0.123,0.119,0.110588656716,20.41,18.0768537313,7.88,17.33,0.142,0.168248358209,13.0742331288,0.118764179104,0.118531343284,58.3,99.3,92.9,76.4804776119,0.55,0.58,40404.0,,15.76,18.9,20.49,15.3734369396,0.322,0.316,0.334,0.251965970149,5.0,5.0,4.4,3.88,0.257,0.257,0.212,3.5,3.5,4.8,3.95426865672,464.8,538.8,511.7,391.008661888,8643.0,11392.0,10884.0,,70.58,75.24,73.05,56.7150089659,0.518,0.505,0.527,0.586505074627,0.0567134328358
